time,NozGapOpen,NozGapClose,FanSpeed,EngineFuelRateTMSCS,TotalFuelConsumption
06:57:25.000,0.0,0.0,0.0,0.0,2578.0
06:57:25.100,0.0,0.0,0.0,0.0,2578.0
06:57:25.200,0.0,0.0,0.0,0.0,2578.0
06:57:25.300,0.0,0.0,0.0,0.0,2578.0
06:57:25.400,0.0,0.0,0.0,0.0,2578.0
06:57:25.500,0.0,0.0,0.0,0.0,2578.0
06:57:25.500,0.0,0.0,0.0,0.0,2578.0
06:57:25.600,0.0,0.0,0.0,0.0,2578.0
06:57:25.700,0.0,0.0,0.0,0.0,2578.0
06:57:25.800,0.0,0.0,0.0,0.0,2578.0
06:57:25.900,0.0,0.0,0.0,0.0,2578.0
06:57:26.000,0.0,0.0,0.0,0.0,2578.0
06:57:26.100,0.0,0.0,0.0,0.0,2578.0
06:57:26.200,0.0,0.0,0.0,0.0,2578.0
06:57:26.300,0.0,0.0,0.0,0.0,2578.0
06:57:26.400,0.0,0.0,0.0,0.0,2578.0
06:57:26.500,0.0,0.0,0.0,0.0,2578.0
06:57:26.600,0.0,0.0,0.0,0.0,2578.0
06:57:26.700,0.0,0.0,0.0,0.0,2578.0
06:57:26.800,0.0,0.0,0.0,0.0,2578.0
06:57:26.900,0.0,0.0,0.0,0.0,2578.0
06:57:27.000,0.0,0.0,0.0,0.0,2578.0
06:57:27.100,0.0,0.0,0.0,0.0,2578.0
06:57:27.200,0.0,0.0,0.0,0.0,2578.0
06:57:27.300,0.0,0.0,0.0,0.0,2578.0
06:57:27.400,0.0,0.0,0.0,0.0,2578.0
06:57:27.500,0.0,0.0,0.0,0.0,2578.0
06:57:27.600,0.0,0.0,0.0,0.0,2578.0
06:57:27.700,0.0,0.0,0.0,0.0,2578.0
06:57:27.800,0.0,0.0,0.0,0.0,2578.0
06:57:27.900,0.0,0.0,0.0,0.0,2578.0
06:57:28.000,0.0,0.0,0.0,0.0,2578.0
06:57:28.100,0.0,0.0,0.0,0.0,2578.0
06:57:28.200,0.0,0.0,0.0,0.0,2578.0
06:57:28.300,0.0,0.0,0.0,0.0,2578.0
06:57:28.400,0.0,0.0,0.0,0.0,2578.0
06:57:28.500,0.0,0.0,0.0,0.0,2578.0
06:57:28.600,0.0,0.0,0.0,0.0,2578.0
06:57:28.700,0.0,0.0,0.0,0.0,2578.0
06:57:28.800,0.0,0.0,0.0,0.0,2578.0
06:57:28.900,0.0,0.0,0.0,0.0,2578.0
06:57:29.000,0.0,0.0,0.0,0.0,2578.0
06:57:29.100,0.0,0.0,0.0,0.0,2578.0
