time,NozGapOpen,NozGapClose,FanSpeed,EngineFuelRateTMSCS,TotalFuelConsumption
07:16:57.900,1.0,0.0,3434.0,16.5,2542.0
07:16:58.000,1.0,0.0,3435.0,16.5,2542.0
07:16:58.100,1.0,0.0,3435.0,16.5,2542.0
07:16:58.200,1.0,0.0,3434.0,16.5,2542.0
07:16:58.300,1.0,0.0,3435.0,16.5,2542.0
07:16:58.400,1.0,0.0,3435.0,16.5,2542.0
07:16:58.500,1.0,0.0,3435.0,16.45,2542.0
07:16:58.500,1.0,0.0,3435.0,16.45,2542.0
07:16:58.600,1.0,0.0,3435.0,16.45,2542.0
07:16:58.700,1.0,0.0,3435.0,16.400000000000002,2542.0
07:16:58.800,1.0,0.0,3434.0,16.400000000000002,2542.0
07:16:58.900,1.0,0.0,3435.0,16.400000000000002,2542.0
07:16:59.000,1.0,0.0,3434.0,16.400000000000002,2542.0
07:16:59.100,1.0,0.0,3434.0,16.35,2542.0
07:16:59.200,1.0,0.0,3434.0,16.400000000000002,2542.0
07:16:59.300,1.0,0.0,3435.0,16.400000000000002,2542.0
07:16:59.400,1.0,0.0,3435.0,16.400000000000002,2542.0
07:16:59.500,1.0,0.0,3434.0,16.400000000000002,2542.0
07:16:59.600,1.0,0.0,3434.0,16.400000000000002,2542.0
07:16:59.700,1.0,0.0,3434.0,16.45,2542.0
07:16:59.800,1.0,0.0,3434.0,16.45,2542.0
07:16:59.900,1.0,0.0,3434.0,16.45,2542.0
07:17:00.000,1.0,0.0,3434.0,16.5,2542.0
07:17:00.100,1.0,0.0,3435.0,16.5,2542.0
07:17:00.200,1.0,0.0,3434.0,16.5,2542.0
07:17:00.300,1.0,0.0,3434.0,16.55,2542.0
07:17:00.400,1.0,0.0,3435.0,16.5,2542.0
07:17:00.500,1.0,0.0,3434.0,16.5,2542.0
07:17:00.600,1.0,0.0,3435.0,16.55,2542.0
07:17:00.700,1.0,0.0,3434.0,16.5,2542.0
07:17:00.800,1.0,0.0,3435.0,16.5,2542.0
07:17:00.900,1.0,0.0,3435.0,16.5,2542.0
07:17:01.000,1.0,0.0,3435.0,16.5,2542.0
07:17:01.100,1.0,0.0,3435.0,16.5,2542.0
07:17:01.200,1.0,0.0,3435.0,16.5,2542.0
07:17:01.300,1.0,0.0,3435.0,16.45,2542.0
07:17:01.400,1.0,0.0,3435.0,16.45,2542.0
07:17:01.500,1.0,0.0,3435.0,16.5,2542.0
07:17:01.600,1.0,0.0,3435.0,16.45,2542.0
07:17:01.700,1.0,0.0,3435.0,16.45,2542.0
07:17:01.800,1.0,0.0,3434.0,16.45,2542.0
07:17:01.900,1.0,0.0,3435.0,16.5,2542.0
07:17:02.000,1.0,0.0,3434.0,16.5,2542.0
07:17:02.100,1.0,0.0,3434.0,16.55,2542.0
07:17:02.200,1.0,0.0,3434.0,16.5,2542.0
07:17:02.300,1.0,0.0,3435.0,16.5,2542.0
07:17:02.400,1.0,0.0,3435.0,16.55,2542.0
07:17:02.500,1.0,0.0,3434.0,16.55,2542.0
07:17:02.600,1.0,0.0,3434.0,16.55,2542.0
