time,NozGapOpen,NozGapClose,FanSpeed,EngineFuelRateTMSCS,TotalFuelConsumption
08:34:24.100,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:24.200,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:24.300,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:24.400,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:24.500,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:24.500,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:24.600,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:24.700,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:24.800,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:24.900,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:25.000,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:25.100,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:25.200,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:25.300,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:25.400,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:25.500,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:25.600,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:25.700,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:25.800,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:25.900,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:26.000,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:26.100,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:26.200,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:26.300,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:26.400,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:26.500,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:26.600,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:26.700,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:26.800,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:26.900,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:27.000,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:27.100,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:27.200,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:27.300,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:27.400,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:27.500,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:27.600,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:27.700,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:27.800,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:27.900,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:28.000,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:28.100,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:28.200,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:28.300,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:28.400,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:28.500,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:28.600,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:28.700,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:28.800,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:28.900,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:29.000,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:29.100,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:29.200,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:29.300,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:29.400,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:29.500,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:29.600,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:29.700,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:29.800,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:29.900,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:30.000,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:30.100,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:30.200,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:30.300,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:30.400,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:30.500,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:30.600,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:30.700,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:30.800,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:30.900,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:31.000,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:31.100,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:31.200,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:31.300,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:31.400,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:31.500,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:31.600,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:31.700,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:31.800,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:31.900,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:32.000,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:32.100,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:32.200,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:32.300,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:32.400,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:32.500,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:32.600,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:32.700,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:32.800,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:32.900,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:33.000,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:33.100,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:33.200,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:33.300,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:33.400,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:33.500,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:33.600,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:33.700,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:33.800,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:33.900,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:34.000,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:34.100,0.0,0.0,0.0,0.0,2601.4500000000003
08:34:34.200,0.0,0.0,0.0,0.0,2601.4500000000003
