time,NozGapOpen,NozGapClose,FanSpeed,EngineFuelRateTMSCS,TotalFuelConsumption
06:04:03.200,0.0,0.0,0.0,0.0,2566.0
06:04:03.300,0.0,0.0,0.0,0.0,2566.0
06:04:03.400,0.0,0.0,0.0,0.0,2566.0
06:04:03.500,0.0,0.0,0.0,0.0,2566.0
06:04:03.600,0.0,0.0,0.0,0.0,2566.0
06:04:03.700,0.0,0.0,0.0,0.0,2566.0
06:04:03.700,0.0,0.0,0.0,0.0,2566.0
06:04:03.800,0.0,0.0,0.0,0.0,2566.0
06:04:03.900,0.0,0.0,0.0,0.0,2566.0
06:04:04.000,0.0,0.0,0.0,0.0,2566.0
06:04:04.100,0.0,0.0,0.0,0.0,2566.0
06:04:04.200,0.0,0.0,0.0,0.0,2566.0
06:04:04.300,0.0,0.0,0.0,0.0,2566.0
06:04:04.400,0.0,0.0,0.0,0.0,2566.0
06:04:04.500,0.0,0.0,0.0,0.0,2566.0
06:04:04.600,0.0,0.0,0.0,0.0,2566.0
06:04:04.700,0.0,0.0,0.0,0.0,2566.0
06:04:04.800,0.0,0.0,0.0,0.0,2566.0
06:04:04.900,0.0,0.0,0.0,0.0,2566.0
06:04:05.000,0.0,0.0,0.0,0.0,2566.0
06:04:05.100,0.0,0.0,0.0,0.0,2566.0
06:04:05.200,0.0,0.0,0.0,0.0,2566.0
06:04:05.300,0.0,0.0,0.0,0.0,2566.0
06:04:05.400,0.0,0.0,0.0,0.0,2566.0
06:04:05.500,0.0,0.0,0.0,0.0,2566.0
06:04:05.600,0.0,0.0,0.0,0.0,2566.0
06:04:05.700,0.0,0.0,0.0,0.0,2566.0
06:04:05.800,0.0,0.0,0.0,0.0,2566.0
06:04:05.900,0.0,0.0,0.0,0.0,2566.0
06:04:06.000,0.0,0.0,0.0,0.0,2566.0
06:04:06.100,0.0,0.0,0.0,0.0,2566.0
06:04:06.200,0.0,0.0,0.0,0.0,2566.0
06:04:06.300,0.0,0.0,0.0,0.0,2566.0
06:04:06.400,0.0,0.0,0.0,0.0,2566.0
06:04:06.500,0.0,0.0,0.0,0.0,2566.0
06:04:06.600,0.0,0.0,0.0,0.0,2566.0
06:04:06.700,0.0,0.0,0.0,0.0,2566.0
06:04:06.800,0.0,0.0,0.0,0.0,2566.0
06:04:06.900,0.0,0.0,0.0,0.0,2566.0
06:04:07.000,0.0,0.0,0.0,0.0,2566.0
06:04:07.100,0.0,0.0,0.0,0.0,2566.0
06:04:07.200,0.0,0.0,0.0,0.0,2566.0
06:04:07.300,0.0,0.0,0.0,0.0,2566.0
06:04:07.400,0.0,0.0,0.0,0.0,2566.0
06:04:07.500,0.0,0.0,0.0,0.0,2566.0
06:04:07.600,0.0,0.0,0.0,0.0,2566.0
06:04:07.700,0.0,0.0,0.0,0.0,2566.0
06:04:07.800,0.0,0.0,0.0,0.0,2566.0
06:04:07.900,0.0,0.0,0.0,0.0,2566.0
06:04:08.000,0.0,0.0,0.0,0.0,2566.0
06:04:08.100,0.0,0.0,0.0,0.0,2566.0
06:04:08.200,0.0,0.0,0.0,0.0,2566.0
06:04:08.300,0.0,0.0,0.0,0.0,2566.0
06:04:08.400,0.0,0.0,0.0,0.0,2566.0
06:04:08.500,0.0,0.0,0.0,0.0,2566.0
06:04:08.600,0.0,0.0,0.0,0.0,2566.0
06:04:08.700,0.0,0.0,0.0,0.0,2566.0
06:04:08.800,0.0,0.0,0.0,0.0,2566.0
06:04:08.900,0.0,0.0,0.0,0.0,2566.0
06:04:09.000,0.0,0.0,0.0,0.0,2566.0
06:04:09.100,0.0,0.0,0.0,0.0,2566.0
06:04:09.200,0.0,0.0,0.0,0.0,2566.0
06:04:09.300,0.0,0.0,0.0,0.0,2566.0
06:04:09.400,0.0,0.0,0.0,0.0,2566.0
06:04:09.500,0.0,0.0,0.0,0.0,2566.0
06:04:09.600,0.0,0.0,0.0,0.0,2566.0
06:04:09.700,0.0,0.0,0.0,0.0,2566.0
06:04:09.800,0.0,0.0,0.0,0.0,2566.0
06:04:09.900,0.0,0.0,0.0,0.0,2566.0
06:04:10.000,0.0,0.0,0.0,0.0,2566.0
06:04:10.100,0.0,0.0,0.0,0.0,2566.0
06:04:10.200,0.0,0.0,0.0,0.0,2566.0
06:04:10.300,0.0,0.0,0.0,0.0,2566.0
06:04:10.400,0.0,0.0,0.0,0.0,2566.0
06:04:10.500,0.0,0.0,0.0,0.0,2566.0
06:04:10.600,0.0,0.0,0.0,0.0,2566.0
06:04:10.700,0.0,0.0,0.0,0.0,2566.0
06:04:10.800,0.0,0.0,0.0,0.0,2566.0
06:04:10.900,0.0,0.0,0.0,0.0,2566.0
06:04:11.000,0.0,0.0,0.0,0.0,2566.0
06:04:11.100,0.0,0.0,0.0,0.0,2566.0
06:04:11.200,0.0,0.0,0.0,0.0,2566.0
06:04:11.300,0.0,0.0,0.0,0.0,2566.0
06:04:11.400,0.0,0.0,0.0,0.0,2566.0
06:04:11.500,0.0,0.0,0.0,0.0,2566.0
06:04:11.600,0.0,0.0,0.0,0.0,2566.0
06:04:11.700,0.0,0.0,0.0,0.0,2566.0
06:04:11.800,0.0,0.0,0.0,0.0,2566.0
06:04:11.900,0.0,0.0,0.0,0.0,2566.0
06:04:12.000,0.0,0.0,0.0,0.0,2566.0
06:04:12.100,0.0,0.0,0.0,0.0,2566.0
06:04:12.200,0.0,0.0,0.0,0.0,2566.0
06:04:12.300,0.0,0.0,0.0,0.0,2566.0
06:04:12.400,0.0,0.0,0.0,0.0,2566.0
06:04:12.500,0.0,0.0,0.0,0.0,2566.0
06:04:12.600,0.0,0.0,0.0,0.0,2566.0
06:04:12.700,0.0,0.0,0.0,0.0,2566.0
06:04:12.800,0.0,0.0,0.0,0.0,2566.0
06:04:12.900,0.0,0.0,0.0,0.0,2566.0
06:04:13.000,0.0,0.0,0.0,0.0,2566.0
06:04:13.100,0.0,0.0,0.0,0.0,2566.0
06:04:13.200,0.0,0.0,0.0,0.0,2566.0
06:04:13.300,0.0,0.0,0.0,0.0,2566.0
06:04:13.400,0.0,0.0,0.0,0.0,2566.0
06:04:13.500,0.0,0.0,0.0,0.0,2566.0
06:04:13.600,0.0,0.0,0.0,0.0,2566.0
06:04:13.700,0.0,0.0,0.0,0.0,2566.0
06:04:13.800,0.0,0.0,0.0,0.0,2566.0
06:04:13.900,0.0,0.0,0.0,0.0,2566.0
06:04:14.000,0.0,0.0,0.0,0.0,2566.0
06:04:14.100,0.0,0.0,0.0,0.0,2566.0
06:04:14.200,0.0,0.0,0.0,0.0,2566.0
06:04:14.300,0.0,0.0,0.0,0.0,2566.0
06:04:14.400,0.0,0.0,0.0,0.0,2566.0
06:04:14.500,0.0,0.0,0.0,0.0,2566.0
06:04:14.600,0.0,0.0,0.0,0.0,2566.0
06:04:14.700,0.0,0.0,0.0,0.0,2566.0
06:04:14.800,0.0,0.0,0.0,0.0,2566.0
06:04:14.900,0.0,0.0,0.0,0.0,2566.0
06:04:15.000,0.0,0.0,0.0,0.0,2566.0
06:04:15.100,0.0,0.0,0.0,0.0,2566.0
06:04:15.200,0.0,0.0,0.0,0.0,2566.0
06:04:15.300,0.0,0.0,0.0,0.0,2566.0
06:04:15.400,0.0,0.0,0.0,0.0,2566.0
06:04:15.500,0.0,0.0,0.0,0.0,2566.0
06:04:15.600,0.0,0.0,0.0,0.0,2566.0
06:04:15.700,0.0,0.0,0.0,0.0,2566.0
06:04:15.800,0.0,0.0,0.0,0.0,2566.0
06:04:15.900,0.0,0.0,0.0,0.0,2566.0
06:04:16.000,0.0,0.0,0.0,0.0,2566.0
06:04:16.100,0.0,0.0,0.0,0.0,2566.0
06:04:16.200,0.0,0.0,0.0,0.0,2566.0
06:04:16.300,0.0,0.0,0.0,0.0,2566.0
06:04:16.400,0.0,0.0,0.0,0.0,2566.0
06:04:16.500,0.0,0.0,0.0,0.0,2566.0
06:04:16.600,0.0,0.0,0.0,0.0,2566.0
06:04:16.700,0.0,0.0,0.0,0.0,2566.0
06:04:16.800,0.0,0.0,0.0,0.0,2566.0
06:04:16.900,0.0,0.0,0.0,0.0,2566.0
06:04:17.000,0.0,0.0,0.0,0.0,2566.0
06:04:17.100,0.0,0.0,0.0,0.0,2566.0
06:04:17.200,0.0,0.0,0.0,0.0,2566.0
06:04:17.300,0.0,0.0,0.0,0.0,2566.0
06:04:17.400,0.0,0.0,0.0,0.0,2566.0
06:04:17.500,0.0,0.0,0.0,0.0,2566.0
06:04:17.600,0.0,0.0,0.0,0.0,2566.0
