time,NozGapOpen,NozGapClose,FanSpeed,EngineFuelRateTMSCS,TotalFuelConsumption
08:28:44.900,0.0,0.0,0.0,0.0,2576.0
08:28:45.000,0.0,0.0,0.0,0.0,2576.0
08:28:45.100,0.0,0.0,0.0,0.0,2576.0
08:28:45.200,0.0,0.0,0.0,0.0,2576.0
08:28:45.300,0.0,0.0,0.0,0.0,2576.0
08:28:45.400,0.0,0.0,0.0,0.0,2576.0
08:28:45.500,0.0,0.0,0.0,0.0,2576.0
08:28:45.500,0.0,0.0,0.0,0.0,2576.0
08:28:45.600,0.0,0.0,0.0,0.0,2576.0
08:28:45.700,0.0,0.0,0.0,0.0,2576.0
08:28:45.800,0.0,0.0,0.0,0.0,2576.0
08:28:45.900,0.0,0.0,0.0,0.0,2576.0
08:28:46.000,0.0,0.0,0.0,0.0,2576.0
08:28:46.100,0.0,0.0,0.0,0.0,2576.0
08:28:46.200,0.0,0.0,0.0,0.0,2576.0
08:28:46.300,0.0,0.0,0.0,0.0,2576.0
08:28:46.400,0.0,0.0,0.0,0.0,2576.0
08:28:46.500,0.0,0.0,0.0,0.0,2576.0
08:28:46.600,0.0,0.0,0.0,0.0,2576.0
08:28:46.700,0.0,0.0,0.0,0.0,2576.0
08:28:46.800,0.0,0.0,0.0,0.0,2576.0
08:28:46.900,0.0,0.0,0.0,0.0,2576.0
08:28:47.000,0.0,0.0,0.0,0.0,2576.0
08:28:47.100,0.0,0.0,0.0,0.0,2576.0
08:28:47.200,0.0,0.0,0.0,0.0,2576.0
08:28:47.300,0.0,0.0,0.0,0.0,2576.0
08:28:47.400,0.0,0.0,0.0,0.0,2576.0
08:28:47.500,0.0,0.0,0.0,0.0,2576.0
08:28:47.600,0.0,0.0,0.0,0.0,2576.0
08:28:47.700,0.0,0.0,0.0,0.0,2576.0
08:28:47.800,0.0,0.0,0.0,0.0,2576.0
08:28:47.900,0.0,0.0,0.0,0.0,2576.0
08:28:48.000,0.0,0.0,0.0,0.0,2576.0
08:28:48.100,0.0,0.0,0.0,0.0,2576.0
08:28:48.200,0.0,0.0,0.0,0.0,2576.0
08:28:48.300,0.0,0.0,0.0,0.0,2576.0
08:28:48.400,0.0,0.0,0.0,0.0,2576.0
08:28:48.500,0.0,0.0,0.0,0.0,2576.0
08:28:48.600,0.0,0.0,0.0,0.0,2576.0
08:28:48.700,0.0,0.0,0.0,0.0,2576.0
08:28:48.800,0.0,0.0,0.0,0.0,2576.0
08:28:48.900,0.0,0.0,0.0,0.0,2576.0
08:28:49.000,0.0,0.0,0.0,0.0,2576.0
08:28:49.100,0.0,0.0,0.0,0.0,2576.0
08:28:49.200,0.0,0.0,0.0,0.0,2576.0
