time,NozGapOpen,NozGapClose,FanSpeed,EngineFuelRateTMSCS,TotalFuelConsumption
10:44:03.000,0.0,0.0,0.0,0.0,2542.0
10:44:03.100,0.0,0.0,0.0,0.0,2542.0
10:44:03.200,0.0,0.0,0.0,0.0,2542.0
10:44:03.300,0.0,0.0,0.0,0.0,2542.0
10:44:03.400,0.0,0.0,0.0,0.0,2542.0
10:44:03.500,0.0,0.0,0.0,0.0,2542.0
10:44:03.500,0.0,0.0,0.0,0.0,2542.0
10:44:03.600,0.0,0.0,0.0,0.0,2542.0
10:44:03.700,0.0,0.0,0.0,0.0,2542.0
10:44:03.800,0.0,0.0,0.0,0.0,2542.0
10:44:03.900,0.0,0.0,0.0,0.0,2542.0
10:44:04.000,0.0,0.0,0.0,0.0,2542.0
10:44:04.100,0.0,0.0,0.0,0.0,2542.0
10:44:04.200,0.0,0.0,0.0,0.0,2542.0
10:44:04.300,0.0,0.0,0.0,0.0,2542.0
10:44:04.400,0.0,0.0,0.0,0.0,2542.0
10:44:04.500,0.0,0.0,0.0,0.0,2542.0
10:44:04.600,0.0,0.0,0.0,0.0,2542.0
10:44:04.700,0.0,0.0,0.0,0.0,2542.0
10:44:04.800,0.0,0.0,0.0,0.0,2542.0
10:44:04.900,0.0,0.0,0.0,0.0,2542.0
10:44:05.000,0.0,0.0,0.0,0.0,2542.0
10:44:05.100,0.0,0.0,0.0,0.0,2542.0
10:44:05.200,0.0,0.0,0.0,0.0,2542.0
10:44:05.300,0.0,0.0,0.0,0.0,2542.0
10:44:05.400,0.0,0.0,0.0,0.0,2542.0
10:44:05.500,0.0,0.0,0.0,0.0,2542.0
10:44:05.600,0.0,0.0,0.0,0.0,2542.0
10:44:05.700,0.0,0.0,0.0,0.0,2542.0
10:44:05.800,0.0,0.0,0.0,0.0,2542.0
10:44:05.900,0.0,0.0,0.0,0.0,2542.0
10:44:06.000,0.0,0.0,0.0,0.0,2542.0
10:44:06.100,0.0,0.0,0.0,0.0,2542.0
10:44:06.200,0.0,0.0,0.0,0.0,2542.0
10:44:06.300,0.0,0.0,0.0,0.0,2542.0
10:44:06.400,0.0,0.0,0.0,0.0,2542.0
10:44:06.500,0.0,0.0,0.0,0.0,2542.0
10:44:06.600,0.0,0.0,0.0,0.0,2542.0
10:44:06.700,0.0,0.0,0.0,0.0,2542.0
10:44:06.800,0.0,0.0,0.0,0.0,2542.0
10:44:06.900,0.0,0.0,0.0,0.0,2542.0
10:44:07.000,0.0,0.0,0.0,0.0,2542.0
10:44:07.100,0.0,0.0,0.0,0.0,2542.0
10:44:07.200,0.0,0.0,0.0,0.0,2542.0
10:44:07.300,0.0,0.0,0.0,0.0,2542.0
10:44:07.400,0.0,0.0,0.0,0.0,2542.0
10:44:07.500,0.0,0.0,0.0,0.0,2542.0
10:44:07.600,0.0,0.0,0.0,0.0,2542.0
10:44:07.700,0.0,0.0,0.0,0.0,2542.0
10:44:07.800,0.0,0.0,0.0,0.0,2542.0
10:44:07.900,0.0,0.0,0.0,0.0,2542.0
10:44:08.000,0.0,0.0,0.0,0.0,2542.0
10:44:08.100,0.0,0.0,0.0,0.0,2542.0
10:44:08.200,0.0,0.0,0.0,0.0,2542.0
10:44:08.300,0.0,0.0,0.0,0.0,2542.0
10:44:08.400,0.0,0.0,0.0,0.0,2542.0
10:44:08.500,0.0,0.0,0.0,0.0,2542.0
10:44:08.600,0.0,0.0,0.0,0.0,2542.0
10:44:08.700,0.0,0.0,0.0,0.0,2542.0
10:44:08.800,0.0,0.0,0.0,0.0,2542.0
10:44:08.900,0.0,0.0,0.0,0.0,2542.0
10:44:09.000,0.0,0.0,0.0,0.0,2542.0
10:44:09.100,0.0,0.0,0.0,0.0,2542.0
10:44:09.200,0.0,0.0,0.0,0.0,2542.0
10:44:09.300,0.0,0.0,0.0,0.0,2542.0
10:44:09.400,0.0,0.0,0.0,0.0,2542.0
